SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
"GS44217","http://www.inventorysource.com/images/gs/GS44217.jpg","Tetragon 7","17",Yes,"<b>Tetragon - Tetragon 7</b><br>Manufacture ID: 2628225<br><br>Features:
<br>Poles:  DAC Featherlite NSL 10.25mm/9.0mm
<br>Sleeps:  2<br><br>Warranty: Sierra Designs guarantees that the materials and workmanship in every product we make will stand up to the use for which it was designed.","259.0","150.22","Sierra Designs","1387","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS40727.jpg","7.75","0.00","259.00","054003436953","","","3-Season Tents - Reverse Combi  Manufacture ID: 1387    Sierra Designs' blew 'em away with this one, winning ""Gear of the Year"" from Outside magazine for innovative design. Variable-diameter poles with pre-bent sections steepen the RC's walls, creating more living space inside. Freestanding, with dual doors and vestibules, the Reverse Combi is certainly one of the most comfortable, livable two-per",
"GS40889","http://www.inventorysource.com/images/gs/GS40889.jpg","Model 94, 4-Room, 10-Person","0",No,"<b>10-Person Winchester Tent - Model 94 Tent, 4 Room 10-Person</b><br>Manufacture ID: 300-0094-000<br><br>If size truly matters then welcome to the ""Big Leagues""!  Look no further, because the Model 94 has over 234 sq. ft of floor space and boasts an arm stretching 7ft. 6in. peak height. 
<br>If that weren't enough this big boy has 4 individual rooms and houses 10 people. If a home away from home is what you are looking for, this tent is it. 9 windows and a No-see-um mesh ventilation system keeps you cool in the summer and dry in the winter.
<br>
<br>Specifications:
<br>
<br>Floor Size : 18.5' x 13' x 84""Tall.
<br>Room Sizes: 2 rooms are 6' x 7', 1 room is 6-1/2' x 7', 1 room is 6-1/2' x 6' 
<br>Body Material : Polyester 185T , PU/FR (600).
<br>Floor Material : PE , 10' x 10'.
<br>Coatings : Polyurethane Waterproofing and Fire Retardent.
<br>Zippers : Nylon #5.
<br>Pole Set : Fiberglass 11mm & Steel 19mm.
<br>Carry Weight : 44lbs<br><br>Warranty: One year warranty to original owner against manufacturer defects.","299.0","149.4","Winchester Tents","300-0094-000","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS40889.jpg","40.9","249.00","299.00","721209005008","","","10-Person Winchester Tent - Model 94 Tent, 4 Room 10-Person  Manufacture ID: 300-0094-000    If size truly matters then welcome to the ""Big Leagues""! Look no further, because the Model 94 has over 234 sq. ft of floor space and boasts an arm stretching 7ft. 6in. peak height.   If that weren't enough this big boy has 4 individual rooms and houses 10 people. If a home away from home is what you are l",
"GS40617","http://www.inventorysource.com/images/gs/GS40617.jpg","Inyo 2","0",No,"<b>Tents - Inyo 2</b><br>Manufacture ID: 9810-816<br><br>Ideal tent for a cozy duo. This lightweight 2 pole frame is well ventilated with a canopy that is mostly mesh so you can stargaze from bed.
<br>
<br>- Dual doors and vestibules for added gear storage
<br>- View out window in vestibule
<br>- Vented fly reduces condensation
<br>- Color coded poles for easy assembly
<br>- Includes lightweight aluminum pegs and drawstring storage bag
<br>- Inner-tensioning canopy
<br>- Floor area: 89"" x 53""
<br>- Center height: 40.75""
<br>- Pack weight 4.9 lbs
<br>- Number of Rooms: 1
<br>- Number of Doors: 2
<br>- Number of Poles: 2<br><br>Warranty: Limited warranty","99.99","63.42","Coleman","9810-816","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS40617.jpg","5.4","0.00","99.99","076501595338","","","Tents - Inyo 2  Manufacture ID: 9810-816    Ideal tent for a cozy duo. This lightweight 2 pole frame is well ventilated with a canopy that is mostly mesh so you can stargaze from bed.    - Dual doors and vestibules for added gear storage  - View out window in vestibule  - Vented fly reduces condensation  - Color coded poles for easy assembly  - Includes lightweight aluminum pegs and drawstring sto",
"GS40888","http://www.inventorysource.com/images/gs/GS40888.jpg","Model 73, 3-Room, 10-Person","0",No,"<b>10-Person Winchester Tent - Model 73 Tent, 3 Room 10-Person</b><br>Manufacture ID: 300-0073-000<br><br>For groups of 8 people the Model 73 is solution for your tent needs. 150 sq. ft. of floor space and a removable room divider makes the Model 73 one of the most spacious and versatile tents on the market!
<br>This tent features 4 doors, 2 windows, No-see-um mesh ventilation system, fiberglass shock corded poleset and weighs in at a mere 30 lbs.
<br>Specifications:
<br>Floor Size : 15' x 10' x 78 Tall.
<br>Body Material : 185T , PU/FR (600).
<br>Floor Material : PE , 10' x 10'.
<br>Coatings : Polyurethane Waterproofing and Fire Retardent.
<br>Zippers : Nylon Zipper #5.
<br>Pole Set : Fiberglass 11mm & 12.5mm.
<br>Carry Weight : 30lbs.<br><br>Warranty: One year warranty to original owner against manufacturer defects.","239.0","119.4","Winchester Tents","300-0073-000","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS40888.jpg","38.0","199.00","239.00","721209004001","","","10-Person Winchester Tent - Model 73 Tent, 3 Room 10-Person  Manufacture ID: 300-0073-000    For groups of 8 people the Model 73 is solution for your tent needs. 150 sq. ft. of floor space and a removable room divider makes the Model 73 one of the most spacious and versatile tents on the market!  This tent features 4 doors, 2 windows, No-see-um mesh ventilation system, fiberglass shock corded pole",
"GS44210","http://www.inventorysource.com/images/gs/GS44210.jpg","Outfitter Tents","0",No,"With its large, ""easy-slide"" fan door for fast access and vertical, space-saving walls, the Pine Lodge is the ideal basecamp for families, sportsmen, and scouts!  Set up time is less than 10 minutes, too!

15 pole cabin style tent with singe wall construction

Freestanding, color-coded exoskeleton frame, clips, and ring and pin assembly make set up easy and fast &ndash; set up by 2 people in less than 10 minutes.

Heavy duty 150D StormShield polyester construction ensures years of durability

Patent-pending, ""easy-slide"" front fan door is zipperless and kid-friendly; includes window for ventilation and visibility

Inverted T-style back door provides second entry for convenience and also features window for added ventilation and visibility

Large ridge vent along tent peak exhaust warm air; extra-rugged 150 StormShield polyester fly protects vent from the elements

4 large windows on sidewalls with zippered covers adjust for ventilation and privacy

Vertical walls maximize interior space and make tent ideal for use with cots

4 interior pockets keep essential items handy, yet conveniently tucked away

E! Power Port unzips to bring an extension cord inside tent for electrical power

Season:  3

Sleeps:  8

Doors:  2

Windows:  4

Weight:  45 lbs 13 oz

Area:  120 sq ft

Demensions: 12'L x 10' W x 7' H

Center Height:  7'

Fly / Awning sold Seperately","261.0","211.88","Eureka!","7470","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS44210.jpg","24.7","0.00","419.99","083826018909","","","With its large, ""easy-slide"" fan door for fast access and vertical, space-saving walls, the Pine Lodge is the ideal basecamp for families, sportsmen, and scouts! Set up time is less than 10 minutes, too!15 pole cabin style tent with singe wall constructionFreestanding, color-coded exoskeleton frame, clips, and ring and pin assembly make set up easy and fast &ndash; set up by 2 people in less than ",
"GS37252","http://www.inventorysource.com/images/gs/GS37252.jpg","Solitaire","151",Yes,"<b>Solo Tents - Solitaire</b><br>Manufacture ID: 2628307<br><br>Backpacker Magazine says ""The Solitaire is ideal for anyone who's a little too claustrophobic for a bivy but doesn't want the burden of a full-blown tent when hiking alone.""  It's an extremely lightweight 3-season solo tent with an efficient tunnel design and a sturdy fiberglass shock-corded frame.  Its simple assembly features pole pockets on one end, ring & pin on the other.  An added zipper in the center of the roof cloth allows easy entry an exit.  At 2 lbs 9 oz, this 3 season, solo tent with efficient tunnel design and compact fold size remains extremely lightweight.  Two storage pockets and flashlight loop inside.
<br>
<br>Features:
<br>
<br>- Rod sleeves aid in set up and stability 
<br>- 8-ft. length fits a full size sleeping pad 
<br>- Convertible top fly offers the option of stargazing or provides complete weather protection 
<br>- 2 hoop bivy design creates compact fold size and efficient thermal shape for one person Floor & Fly:  1.9 oz. standard taffeta 
<br>- Roof and rear vent: 40D No-see-um netting 
<br>- 12.5"" frame sections
<br>
<br>Specifications:
<br>
<br>- Weight:  2 lbs 9 oz
<br>- Floor:  2' 8"" x 8'
<br>- Height:  2' 4""
<br>- Packing dimensions:  4""x17.5""<br><br>Warranty: Warranted against manufacturer defects.","89.9","48.33","Eureka!","2628307","Tents","1 Person Solo","http://www.inventorysource.com/images/gs/t_GS37252.jpg","3.8","79.90","89.90","083826283079","","","Solo Tents - Solitaire  Manufacture ID: 2628307    Backpacker Magazine says ""The Solitaire is ideal for anyone who's a little too claustrophobic for a bivy but doesn't want the burden of a full-blown tent when hiking alone."" It's an extremely lightweight 3-season solo tent with an efficient tunnel design and a sturdy fiberglass shock-corded frame. Its simple assembly features pole pockets on one e",
"GS40840","http://www.inventorysource.com/images/gs/GS40840.jpg","Zeus 2LE","0",No,"<b>Performance Backpacking Tents - Zeus 2LE</b><br>Manufacture ID: 283666<br><br>Eureka's single wall tents now have even more useable interior space without added weight!
<br>
<br>-2 pole rectangular dome single wall tent with taped seams
<br>-Durable and lightweight, the 8.84 mm DAC Featherlight aluminum frame is shockcorded for fast set up
<br>-Post and grommet corner attachments feature locking end tips for added stability
<br>-Clips attach tent body to frame
<br>-2 side opening doors constructed entirely of no-see-um mesh allow easy access for each occupant and maximize air flow inside
<br>-2 vestibules accessible from the interior or exterior provide more protected space for gear
<br>-2 roof vents, catenary cut on low vents in side walls, and bottom-venting vestibules help draw cool air inside and let warm air escape
<br>-2 interior storage pockets hold essentials
<br>
<br>Season:  3
<br>Sleeps:  2
<br>Doors:  1
<br>Windows:  0
<br>Weight:  3 lbs 14 oz
<br>Area:  35.04 Sq. Ft.
<br>Center Height:  3' 8""<br><br>Warranty: Warranted against manufacturer defects.","239.99","99.59","Eureka!","283666","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS40840.jpg","5.14","0.00","239.99","083826283666","","","Performance Backpacking Tents - Zeus 2LE  Manufacture ID: 283666    Eureka's single wall tents now have even more useable interior space without added weight!    -2 pole rectangular dome single wall tent with taped seams  -Durable and lightweight, the 8.84 mm DAC Featherlight aluminum frame is shockcorded for fast set up  -Post and grommet corner attachments feature locking end tips for added stab",
"GS37212","http://www.inventorysource.com/images/gs/GS37212.jpg","Timberline 6 Outfitter","20",Yes,"<b>Outfitter Tents - Timberline 6</b><br>Manufacture ID: 2601886<br><br>Eureka Timberline - Our classic A-frame design with industrial strength construction for heavy-duty use.
<br>
<br>Features:
<br>
<br>- 5 pole A frame tent 
<br>- 5/8"" shockcorded aluminum self-supporting Eureka Timberline frame ensures storm worthiness under the worst conditions 
<br>- Side opening High/Low door(s) vent(s) top and bottom to aid air circulation and features durable #10 zippers 
<br>- Hooded fly front and rear allows windows to remain partially open during rain for ventilation 
<br>- UV resistant polyester ripstop fly with 1500 mm coating on the Eureka Timberline. 
<br>- Shockcorded eaves increase stability and tear resistance in wind 
<br>- Eureka Timberline outfitted with heavy duty 210D nylon oxford floor 
<br>- #8 zippers on windows offer years of trouble free operation 
<br>
<br>Specifications:
<br>
<br>- Sleeps:  6 
<br>- Floor Size:  8'6"" x 10'3"" 
<br>- Pack Size:  8"" x 30"" 
<br>- Minimum Weight:  18 lbs. 8 oz. 
<br>- Seasons:  4 
<br>- Tent Area:  87 sq. ft. 
<br>- Center Height:  6' 3"" 
<br>- Frame:  .625&rdquo; Aluminum 
<br>- Vents:  2 
<br>- Doors:  2 (1 with high/low ventilation) 
<br>- Windows:  2 
<br>- Wall:  70D nylon ripstop, uncoated 
<br>- Fly:  75D StormShield polyester ripstop, 1500mm 
<br>- Floor:  210D nylon oxford 
<br>- Mesh:  40D No-see-um<br><br>Warranty: Warranted against manufacturer defects.","429.9","274.0","Eureka!","2601886","Tents","6 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS37212.jpg","22.2","399.90","429.90","083826018862","","","Outfitter Tents - Timberline 6  Manufacture ID: 2601886    Eureka Timberline - Ouric A-frame design with industrial strength construction for heavy-duty use.    Features:    - 5 pole A frame tent   - 5/8"" shockcorded aluminum self-supporting Eureka Timberline frame ensures storm worthiness under the worst conditions   - Side opening High/Low door(s) vent(s) top and bottom to aid air circulation an",
"GS40825","http://www.inventorysource.com/images/gs/GS40825.jpg","ATV Garage","0",No,"<b>Shelter/Screen Houses - ATV Garage</b><br>Manufacture ID: 2626340<br><br>Portable self-supporting shelter offers field protection for today's largest ATVs!
<br>
<br>-3 pole tapered rectangular dome shelter
<br>-12.7mm fiberglass main poles & 11mm fiberglass secondary poles
<br>-Ring and pin corner attachments make set up easy
<br>-Reflective guylines can easily be seen at night
<br>-Patent-pending zipperless fan door opens fast
<br>-9 High/Low vents on 4 sides and in ceiling offer ventilation and safety
<br>-3 windows with covers offer visibility and weather protection
<br>-Polyester taffeta and mesh fabrics in field neutral colors are UV resistant
<br>-Compact 9""x29"" fold size fits ATV carriers
<br>
<br>Doors:  1
<br>Windows:  3
<br>Weight:  17 lbs
<br>Area:  107 Sq. Ft.
<br>Center Height:  6' 6""<br><br>Warranty: Warranted against manufacturer defects.","179.99","108.53","Eureka!","2626340","Tents","Shelters","http://www.inventorysource.com/images/gs/t_GS40825.jpg","19.15","0.00","179.99","083826263408","","","Shelter/Screen Houses - ATV Garage  Manufacture ID: 2626340    Portable self-supporting shelter offers field protection for today's largest ATVs!    -3 pole tapered rectangular dome shelter  -12.7mm fiberglass main poles & 11mm fiberglass secondary poles  -Ring and pin corner attachments make set up easy  -Reflective guylines can easily be seen at night  -Patent-pending zipperless fan door opens f",
"GS40583","http://www.inventorysource.com/images/gs/GS40583.jpg","American Heritge WeatherMstr Tent","0",No,"<b>Tents - American Heritge Weather Master Family Tent</b><br>Manufacture ID: 9232B129<br><br>This full size family tent has 2 rooms, for a little extra privacy. The  Exclusive WeatherTec System Keeps you dry -- Guaranteed! There is room for the whole family, gear and more.
